Symbol,Name,corp_code,year_requested,reprt_requested,year_fetched,reprt_fetched,ok,final_fs,status,rows,message,used_source,file_cfs,file_ofs,exists_cfs,exists_ofs,http_status,attempt_log
092780,DYP,00117726,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\092780\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\092780\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
092780,DYP,00117726,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\092780\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\092780\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
092780,DYP,00117726,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\092780\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\092780\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
092780,DYP,00117726,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\092780\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\092780\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
017940,E1,00165583,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\017940\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\017940\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
017940,E1,00165583,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\017940\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\017940\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
017940,E1,00165583,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\017940\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\017940\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
017940,E1,00165583,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\017940\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\017940\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
365550,ESR켄달스퀘어리츠,01437186,2025,11013,,,False,NONE,013|013,0,조회된 데이타가 없습니다. | 조회된 데이타가 없습니다.,new,Dart_Report\365550\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\365550\raw_FS_2025Q1_11013_OFS.csv,False,False,,fiscal_month=5 ; 2025/11013/CFS status=013 rows=0 ; 2025/11013/OFS status=013 rows=0 ; 2024/11013/CFS status=013 rows=0 ; 2024/11013/OFS status=013 rows=0
365550,ESR켄달스퀘어리츠,01437186,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\365550\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\365550\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=5
365550,ESR켄달스퀘어리츠,01437186,2025,11014,,,False,NONE,013|013,0,조회된 데이타가 없습니다. | 조회된 데이타가 없습니다.,new,Dart_Report\365550\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\365550\raw_FS_2025Q3_11014_OFS.csv,False,False,,fiscal_month=5 ; 2025/11014/CFS status=013 rows=0 ; 2025/11014/OFS status=013 rows=0 ; 2024/11014/CFS status=013 rows=0 ; 2024/11014/OFS status=013 rows=0
365550,ESR켄달스퀘어리츠,01437186,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\365550\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\365550\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=5
383220,F&F,01568413,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\383220\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\383220\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
383220,F&F,01568413,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\383220\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\383220\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
383220,F&F,01568413,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\383220\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\383220\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
383220,F&F,01568413,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\383220\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\383220\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
007700,F&F 홀딩스,00126487,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\007700\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\007700\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
007700,F&F 홀딩스,00126487,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\007700\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\007700\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
007700,F&F 홀딩스,00126487,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\007700\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\007700\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
007700,F&F 홀딩스,00126487,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\007700\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\007700\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
114090,GKL,00557508,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\114090\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\114090\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
114090,GKL,00557508,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\114090\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\114090\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
114090,GKL,00557508,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\114090\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\114090\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
114090,GKL,00557508,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\114090\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\114090\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
078930,GS,00500254,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\078930\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\078930\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
078930,GS,00500254,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\078930\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\078930\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
078930,GS,00500254,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\078930\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\078930\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
078930,GS,00500254,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\078930\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\078930\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
006360,GS건설,00120030,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\006360\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\006360\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
006360,GS건설,00120030,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\006360\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\006360\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
006360,GS건설,00120030,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\006360\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\006360\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
006360,GS건설,00120030,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\006360\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\006360\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
001250,GS글로벌,00138190,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\001250\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\001250\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
001250,GS글로벌,00138190,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\001250\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\001250\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
001250,GS글로벌,00138190,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\001250\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\001250\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
001250,GS글로벌,00138190,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\001250\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\001250\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
007070,GS리테일,00140177,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\007070\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\007070\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
007070,GS리테일,00140177,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\007070\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\007070\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
007070,GS리테일,00140177,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\007070\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\007070\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
007070,GS리테일,00140177,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\007070\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\007070\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
499790,GS피앤엘,01882845,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\499790\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\499790\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
499790,GS피앤엘,01882845,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\499790\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\499790\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
499790,GS피앤엘,01882845,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\499790\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\499790\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
499790,GS피앤엘,01882845,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\499790\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\499790\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
012630,HDC,00164636,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\012630\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\012630\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
012630,HDC,00164636,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\012630\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\012630\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
012630,HDC,00164636,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\012630\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\012630\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
012630,HDC,00164636,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\012630\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\012630\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
039570,HDC랩스,00350312,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\039570\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\039570\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
039570,HDC랩스,00350312,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\039570\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\039570\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
039570,HDC랩스,00350312,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\039570\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\039570\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
039570,HDC랩스,00350312,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\039570\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\039570\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
089470,HDC현대EP,00357935,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\089470\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\089470\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
089470,HDC현대EP,00357935,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\089470\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\089470\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
089470,HDC현대EP,00357935,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\089470\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\089470\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
089470,HDC현대EP,00357935,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\089470\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\089470\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
294870,HDC현대산업개발,01310269,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\294870\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\294870\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
294870,HDC현대산업개발,01310269,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\294870\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\294870\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
294870,HDC현대산업개발,01310269,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\294870\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\294870\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
294870,HDC현대산업개발,01310269,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\294870\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\294870\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
009540,HD한국조선해양,00164830,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\009540\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\009540\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
009540,HD한국조선해양,00164830,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\009540\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\009540\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
009540,HD한국조선해양,00164830,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\009540\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\009540\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
009540,HD한국조선해양,00164830,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\009540\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\009540\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
267250,HD현대,01205709,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\267250\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\267250\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
267250,HD현대,01205709,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\267250\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\267250\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
267250,HD현대,01205709,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\267250\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\267250\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
267250,HD현대,01205709,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\267250\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\267250\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
267270,HD현대건설기계,01205842,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\267270\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\267270\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
267270,HD현대건설기계,01205842,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\267270\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\267270\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
267270,HD현대건설기계,01205842,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\267270\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\267270\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
267270,HD현대건설기계,01205842,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\267270\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\267270\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
443060,HD현대마린솔루션,01194689,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\443060\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\443060\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
443060,HD현대마린솔루션,01194689,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\443060\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\443060\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
443060,HD현대마린솔루션,01194689,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\443060\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\443060\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
443060,HD현대마린솔루션,01194689,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\443060\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\443060\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
071970,HD현대마린엔진,00406046,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\071970\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\071970\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
071970,HD현대마린엔진,00406046,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\071970\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\071970\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
071970,HD현대마린엔진,00406046,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\071970\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\071970\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
071970,HD현대마린엔진,00406046,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\071970\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\071970\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
010620,HD현대미포,00164609,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\010620\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\010620\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
010620,HD현대미포,00164609,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\010620\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\010620\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
010620,HD현대미포,00164609,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\010620\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\010620\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
010620,HD현대미포,00164609,2025,11011,,,False,NONE,013|013,0,조회된 데이타가 없습니다. | 조회된 데이타가 없습니다.,new,Dart_Report\010620\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\010620\raw_FS_2025Q4_11011_OFS.csv,False,False,,fiscal_month=12 ; 2025/11011/CFS status=013 rows=0 ; 2025/11011/OFS status=013 rows=0
322000,HD현대에너지솔루션,01199550,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\322000\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\322000\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
322000,HD현대에너지솔루션,01199550,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\322000\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\322000\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
322000,HD현대에너지솔루션,01199550,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\322000\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\322000\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
322000,HD현대에너지솔루션,01199550,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\322000\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\322000\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
042670,HD현대인프라코어,00344287,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\042670\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\042670\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
042670,HD현대인프라코어,00344287,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\042670\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\042670\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
042670,HD현대인프라코어,00344287,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\042670\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\042670\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
042670,HD현대인프라코어,00344287,2025,11011,,,False,NONE,013|013,0,조회된 데이타가 없습니다. | 조회된 데이타가 없습니다.,new,Dart_Report\042670\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\042670\raw_FS_2025Q4_11011_OFS.csv,False,False,,fiscal_month=12 ; 2025/11011/CFS status=013 rows=0 ; 2025/11011/OFS status=013 rows=0
267260,HD현대일렉트릭,01205851,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\267260\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\267260\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
267260,HD현대일렉트릭,01205851,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\267260\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\267260\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
267260,HD현대일렉트릭,01205851,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\267260\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\267260\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
267260,HD현대일렉트릭,01205851,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\267260\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\267260\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
329180,HD현대중공업,01390344,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\329180\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\329180\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
329180,HD현대중공업,01390344,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\329180\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\329180\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
329180,HD현대중공업,01390344,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\329180\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\329180\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
329180,HD현대중공업,01390344,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\329180\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\329180\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
097230,HJ중공업,00633835,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\097230\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\097230\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
097230,HJ중공업,00633835,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\097230\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\097230\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
097230,HJ중공업,00633835,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\097230\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\097230\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
097230,HJ중공업,00633835,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\097230\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\097230\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
014790,HL D&I,00161116,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\014790\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\014790\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
014790,HL D&I,00161116,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\014790\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\014790\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
014790,HL D&I,00161116,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\014790\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\014790\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
014790,HL D&I,00161116,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\014790\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\014790\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
003580,HLB글로벌,00169048,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\003580\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\003580\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
003580,HLB글로벌,00169048,2025,11012,2025.0,11012,True,CFS,,0,,cached,Dart_Report\003580\raw_FS_2025Q2_11012_CFS.csv,Dart_Report\003580\raw_FS_2025Q2_11012_OFS.csv,True,False,,fiscal_month=12
003580,HLB글로벌,00169048,2025,11014,2025.0,11014,True,CFS,,0,,cached,Dart_Report\003580\raw_FS_2025Q3_11014_CFS.csv,Dart_Report\003580\raw_FS_2025Q3_11014_OFS.csv,True,False,,fiscal_month=12
003580,HLB글로벌,00169048,2025,11011,2025.0,11011,True,CFS,,0,,cached,Dart_Report\003580\raw_FS_2025Q4_11011_CFS.csv,Dart_Report\003580\raw_FS_2025Q4_11011_OFS.csv,True,False,,fiscal_month=12
204320,HL만도,01042775,2025,11013,2025.0,11013,True,CFS,,0,,cached,Dart_Report\204320\raw_FS_2025Q1_11013_CFS.csv,Dart_Report\204320\raw_FS_2025Q1_11013_OFS.csv,True,False,,fiscal_month=12
